transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,transaction_type,location,currency,avg_transaction_amount,failed_login_attempts,multi_device_login,velocity_check
TXN_214552,CUST_479,Yes,3231,394658,Mobile,2025-07-21 04:58:33,0,Deposit,Urban,USD,105525,0,0,10
TXN_214553,CUST_160,Yes,1609,449923,POS,2025-04-21 14:40:34,0,Transfer,Suburban,USD,181403,3,0,12
TXN_214554,CUST_237,Yes,1940,435492,ATM,2025-02-05 15:02:30,0,Purchase,Rural,INR,169827,0,0,16
TXN_214555,CUST_1160,No,2547,431907,POS,2025-05-29 18:16:02,0,Purchase,Urban,EUR,161092,0,0,12
TXN_214556,CUST_581,Yes,3688,264934,Online,2025-04-02 14:42:09,0,Deposit,Urban,INR,161113,5,0,1
TXN_214557,CUST_1080,Yes,1585,382895,Mobile,2025-07-29 06:06:47,0,Withdrawal,Suburban,USD,197344,3,0,13
TXN_214558,CUST_488,Yes,2591,102526,POS,2025-07-29 05:12:32,0,Deposit,Urban,INR,158922,3,0,4
TXN_214559,CUST_1564,Yes,1570,150651,ATM,2025-01-21 22:54:13,0,Withdrawal,Suburban,EUR,44897,3,1,12
TXN_214560,CUST_1071,Yes,1570,317928,Online,2025-01-23 06:06:26,0,Transfer,Suburban,INR,77585,4,0,19
TXN_214561,CUST_1058,Yes,117,67115,Online,2025-08-30 09:19:21,0,Transfer,Rural,USD,64365,3,0,15
TXN_214562,CUST_731,Yes,2804,166741,Mobile,2025-07-07 21:35:54,0,Purchase,Rural,EUR,56456,5,0,9
TXN_214563,CUST_1662,No,545,493873,Mobile,2025-05-25 00:55:02,0,Transfer,Suburban,USD,159025,4,0,7
TXN_214564,CUST_1380,Yes,1188,408615,Online,2025-08-26 21:28:50,0,Purchase,Urban,EUR,193917,1,0,6
TXN_214565,CUST_352,Yes,95,411907,POS,2025-02-26 14:31:31,0,Purchase,Urban,INR,101227,4,0,9
TXN_214566,CUST_996,Yes,2863,243213,Mobile,2025-04-02 05:10:39,0,Transfer,Suburban,USD,144478,1,0,18
TXN_214567,CUST_1263,Yes,1388,481078,Mobile,2025-07-24 18:21:19,0,Withdrawal,Rural,EUR,15488,3,0,8
TXN_214568,CUST_735,Yes,3706,118652,Mobile,2025-03-28 09:34:22,0,Purchase,Rural,INR,159295,3,0,18
TXN_214569,CUST_725,Yes,2352,12008,Online,2025-06-25 07:30:05,0,Withdrawal,Rural,INR,34300,1,0,13
TXN_214570,CUST_1630,Yes,3550,345964,Online,2025-04-15 23:05:27,0,Deposit,Rural,USD,170679,2,1,7
TXN_214571,CUST_267,Yes,1847,192216,ATM,2025-08-19 01:39:06,0,Purchase,Rural,EUR,159002,5,0,12
TXN_214572,CUST_1160,No,3943,59500,Online,2025-04-28 14:03:58,0,Purchase,Suburban,USD,164107,4,0,5
TXN_214573,CUST_1753,Yes,550,25009,POS,2025-07-10 03:43:01,0,Purchase,Rural,USD,87829,5,0,16
TXN_214574,CUST_243,Yes,3192,17199,Mobile,2025-03-28 08:13:29,0,Withdrawal,Urban,USD,52784,5,0,8
TXN_214575,CUST_1016,Yes,1251,226934,Online,2025-08-16 20:20:51,0,Transfer,Rural,USD,56732,0,0,7
TXN_214576,CUST_979,No,1169,80578,Mobile,2025-02-09 22:42:10,1,Withdrawal,Urban,EUR,44920,3,0,1
TXN_214577,CUST_579,Yes,2521,257185,Online,2025-02-19 23:30:10,0,Withdrawal,Rural,USD,38210,4,0,2
TXN_214578,CUST_1905,Yes,3567,92126,Online,2025-06-29 06:39:20,0,Withdrawal,Suburban,USD,92535,5,0,9
TXN_214579,CUST_1385,No,2213,459328,Mobile,2025-08-27 14:52:11,0,Deposit,Suburban,USD,172070,4,0,15
TXN_214580,CUST_1055,Yes,2627,429378,Mobile,2025-04-25 02:14:37,0,Transfer,Suburban,USD,31783,5,0,7
TXN_214581,CUST_143,No,2971,463992,POS,2025-03-07 14:47:39,0,Deposit,Suburban,INR,197741,3,0,7
TXN_214582,CUST_1994,Yes,2638,418175,Mobile,2025-05-17 00:02:48,0,Deposit,Suburban,INR,194029,5,0,13
TXN_214583,CUST_1718,Yes,2721,232209,Mobile,2025-09-15 12:21:44,0,Purchase,Urban,EUR,26468,1,0,4
TXN_214584,CUST_961,Yes,3443,423035,Online,2025-04-22 18:12:11,0,Transfer,Suburban,EUR,63008,3,0,19
TXN_214585,CUST_858,No,3207,233180,Mobile,2025-04-25 12:25:24,0,Transfer,Urban,INR,194792,4,0,10
TXN_214586,CUST_1052,Yes,850,366494,ATM,2025-04-04 15:29:03,0,Deposit,Urban,INR,113935,2,0,4
TXN_214587,CUST_1775,Yes,3178,442535,Online,2025-04-09 16:23:33,0,Purchase,Urban,EUR,85866,5,0,12
TXN_214588,CUST_1700,No,966,382746,POS,2025-07-11 10:01:29,0,Purchase,Rural,USD,6238,1,0,3
TXN_214589,CUST_1264,No,59,176166,Mobile,2025-08-05 17:42:00,0,Deposit,Rural,USD,3598,3,0,8
TXN_214590,CUST_1974,Yes,2069,162061,POS,2025-09-11 07:59:14,0,Deposit,Urban,EUR,95924,0,0,17
TXN_214591,CUST_1855,Yes,3527,282974,POS,2025-04-12 01:53:14,0,Withdrawal,Suburban,EUR,79172,3,0,6
TXN_214592,CUST_336,Yes,3694,340580,ATM,2025-04-28 03:10:21,1,Purchase,Rural,INR,38744,4,0,13
TXN_214593,CUST_1147,Yes,278,383319,POS,2025-06-24 04:48:24,0,Deposit,Rural,INR,139825,4,0,18
TXN_214594,CUST_1796,Yes,3877,242784,ATM,2025-05-10 22:08:19,1,Transfer,Urban,EUR,54833,0,1,16
TXN_214595,CUST_1239,Yes,2806,404624,ATM,2025-02-21 05:16:23,0,Transfer,Rural,EUR,125849,1,0,11
TXN_214596,CUST_604,Yes,47,250630,POS,2025-01-14 02:11:07,0,Deposit,Rural,INR,51469,4,0,14
TXN_214597,CUST_1674,Yes,727,170396,POS,2025-07-28 23:02:52,0,Withdrawal,Urban,USD,91244,1,0,1
TXN_214598,CUST_897,Yes,3075,215105,Mobile,2025-01-09 01:19:42,0,Deposit,Rural,USD,117786,1,0,12
TXN_214599,CUST_1871,Yes,2966,416204,POS,2025-01-24 21:08:27,0,Transfer,Rural,USD,175983,3,0,6
TXN_214600,CUST_1073,Yes,1305,344140,POS,2025-06-23 01:29:14,0,Transfer,Rural,USD,75528,1,0,7
TXN_214601,CUST_550,Yes,826,167059,Online,2025-01-12 18:05:10,0,Transfer,Rural,USD,35921,5,0,11
TXN_214602,CUST_149,Yes,2860,189837,Mobile,2025-01-17 19:47:38,0,Withdrawal,Suburban,USD,133026,4,0,1
TXN_214603,CUST_382,Yes,2734,433896,ATM,2025-08-29 13:18:24,0,Purchase,Rural,EUR,149094,4,0,3
TXN_214604,CUST_1997,Yes,2206,329905,Online,2025-02-23 11:11:22,0,Purchase,Urban,INR,39075,2,0,13
TXN_214605,CUST_1840,Yes,914,138729,POS,2025-02-27 01:21:52,0,Purchase,Rural,INR,3692,1,0,6
TXN_214606,CUST_1929,Yes,1642,49357,Online,2025-09-16 12:55:08,0,Deposit,Urban,INR,111616,2,0,10
TXN_214607,CUST_475,Yes,1982,441652,Mobile,2025-08-16 15:35:19,0,Deposit,Suburban,INR,186840,3,0,7
TXN_214608,CUST_718,Yes,2593,106917,POS,2025-03-07 06:29:24,1,Withdrawal,Urban,INR,128374,2,0,11
TXN_214609,CUST_997,Yes,540,440517,Online,2025-03-20 19:02:57,0,Deposit,Rural,INR,81811,1,0,15
TXN_214610,CUST_1639,Yes,2403,386864,Online,2025-01-11 02:21:20,0,Withdrawal,Rural,USD,141974,4,0,11
TXN_214611,CUST_1055,Yes,1620,438075,ATM,2025-01-14 12:20:38,0,Deposit,Rural,EUR,81281,3,0,18
TXN_214612,CUST_906,Yes,3380,371237,POS,2025-05-01 01:02:56,0,Deposit,Rural,USD,37027,1,0,1
TXN_214613,CUST_1815,Yes,2794,484341,Mobile,2025-04-20 00:21:20,0,Withdrawal,Urban,USD,52681,3,0,14
TXN_214614,CUST_1467,Yes,2756,170479,Mobile,2025-06-18 15:36:12,0,Deposit,Urban,USD,91972,0,0,12
TXN_214615,CUST_1711,Yes,1899,447144,POS,2025-08-28 20:41:30,0,Withdrawal,Urban,INR,158574,1,0,1
TXN_214616,CUST_1179,Yes,2401,299722,POS,2025-03-30 02:42:20,0,Withdrawal,Rural,USD,81719,0,0,18
TXN_214617,CUST_1056,No,1542,125467,Online,2025-01-29 17:09:27,0,Transfer,Suburban,INR,144032,2,1,17
TXN_214618,CUST_1165,Yes,35,243707,POS,2025-04-21 03:45:20,0,Transfer,Urban,INR,120283,1,0,14
TXN_214619,CUST_1327,Yes,3469,232779,Mobile,2025-03-04 06:33:28,0,Transfer,Suburban,EUR,162054,0,0,12
TXN_214620,CUST_1624,Yes,2322,471530,Online,2025-04-30 22:53:23,0,Deposit,Suburban,EUR,148019,5,0,1
TXN_214621,CUST_460,Yes,1256,128465,POS,2025-04-08 17:58:43,0,Withdrawal,Urban,INR,179800,4,0,19
TXN_214622,CUST_512,Yes,3309,169305,ATM,2025-07-15 20:23:41,0,Purchase,Urban,INR,83765,2,0,4
TXN_214623,CUST_1873,Yes,3339,220529,Online,2025-04-30 23:35:00,0,Transfer,Rural,EUR,50626,1,0,5
TXN_214624,CUST_1148,Yes,654,391595,ATM,2025-08-12 04:09:18,0,Transfer,Urban,USD,21045,1,0,5
TXN_214625,CUST_211,Yes,1093,260067,POS,2025-03-20 10:01:18,0,Transfer,Urban,USD,55614,4,0,2
TXN_214626,CUST_644,Yes,800,466876,Online,2025-09-08 21:32:49,0,Purchase,Suburban,INR,94240,4,0,11
TXN_214627,CUST_1254,Yes,3639,317189,Mobile,2025-05-09 06:57:00,0,Withdrawal,Suburban,INR,189373,0,1,3
TXN_214628,CUST_140,Yes,3404,25385,Online,2025-04-12 02:59:05,1,Withdrawal,Rural,EUR,14390,0,0,8
TXN_214629,CUST_1457,Yes,408,189024,ATM,2025-05-24 06:08:18,0,Deposit,Suburban,EUR,121784,0,0,2
TXN_214630,CUST_551,Yes,2798,172282,Online,2025-09-11 00:33:16,0,Transfer,Urban,EUR,52982,3,0,4
TXN_214631,CUST_1975,Yes,1358,166105,ATM,2025-03-31 12:40:56,0,Purchase,Urban,EUR,194969,2,0,7
TXN_214632,CUST_1249,Yes,3987,87303,ATM,2025-08-18 21:00:23,0,Transfer,Rural,EUR,133312,1,0,19
TXN_214633,CUST_818,Yes,3759,419707,Mobile,2025-09-11 08:55:31,0,Purchase,Rural,EUR,161693,2,0,19
TXN_214634,CUST_1431,Yes,3161,162937,Online,2025-01-11 01:29:05,0,Deposit,Rural,EUR,142790,4,0,7
TXN_214635,CUST_1065,Yes,776,450313,ATM,2025-03-28 02:03:14,0,Withdrawal,Urban,USD,72091,5,0,8
TXN_214636,CUST_1663,Yes,3076,461705,POS,2025-03-19 07:15:22,0,Deposit,Suburban,EUR,88741,2,0,14
TXN_214637,CUST_371,Yes,397,466777,POS,2025-03-07 12:30:36,0,Deposit,Urban,EUR,35222,2,0,4
TXN_214638,CUST_1727,Yes,1769,332370,Online,2025-05-29 00:36:09,0,Deposit,Suburban,EUR,49931,0,0,14
TXN_214639,CUST_1295,No,101,337392,Online,2025-03-31 18:48:45,0,Withdrawal,Suburban,INR,183115,4,1,1
TXN_214640,CUST_586,No,3480,141834,ATM,2025-03-17 18:09:41,0,Purchase,Rural,EUR,42500,2,0,5
TXN_214641,CUST_1871,Yes,771,303876,Mobile,2025-06-16 09:47:19,0,Withdrawal,Rural,INR,72475,1,0,11
TXN_214642,CUST_1019,Yes,3219,392977,POS,2025-09-08 16:45:09,0,Transfer,Urban,INR,31421,0,0,15
TXN_214643,CUST_1091,Yes,2612,43538,Mobile,2025-06-06 20:05:29,0,Purchase,Urban,EUR,99765,2,0,14
TXN_214644,CUST_1392,Yes,75,2520,Mobile,2025-01-07 22:56:41,0,Deposit,Rural,USD,89247,4,0,13
TXN_214645,CUST_1067,Yes,628,462972,ATM,2025-04-25 18:30:38,0,Withdrawal,Urban,EUR,162186,5,0,7
TXN_214646,CUST_936,No,1707,416179,ATM,2025-01-08 00:03:03,0,Withdrawal,Urban,EUR,192761,1,0,18
TXN_214647,CUST_969,No,896,210557,POS,2025-08-16 21:06:14,0,Transfer,Suburban,INR,18101,5,0,6
TXN_214648,CUST_1014,No,1633,420207,Online,2025-02-09 08:03:24,0,Deposit,Suburban,INR,93832,4,0,7
TXN_214649,CUST_717,Yes,2510,278263,Online,2025-09-13 03:04:57,0,Transfer,Suburban,USD,123754,4,0,9
TXN_214650,CUST_415,Yes,3504,473776,Online,2025-05-16 13:09:06,0,Purchase,Urban,INR,152086,4,0,2
TXN_214651,CUST_117,No,587,131859,ATM,2025-04-05 07:33:48,0,Deposit,Urban,USD,199184,5,0,8
TXN_214652,CUST_132,Yes,1959,140375,ATM,2025-02-25 10:22:58,0,Withdrawal,Rural,EUR,119504,3,0,6
TXN_214653,CUST_1402,Yes,326,41579,Mobile,2025-06-19 02:09:43,0,Transfer,Urban,USD,147864,1,0,9
TXN_214654,CUST_117,No,977,230167,POS,2025-08-30 23:56:50,0,Purchase,Urban,EUR,163082,4,0,7
TXN_214655,CUST_382,Yes,1789,230897,POS,2025-03-06 23:36:53,0,Deposit,Urban,USD,28500,3,0,5
TXN_214656,CUST_1303,Yes,1834,241782,ATM,2025-06-16 19:45:16,0,Deposit,Urban,EUR,130939,0,0,17
TXN_214657,CUST_730,Yes,960,331303,Mobile,2025-05-28 15:51:02,0,Withdrawal,Urban,INR,119777,3,1,7
TXN_214658,CUST_816,No,3855,49616,ATM,2025-07-12 06:26:51,0,Withdrawal,Urban,USD,30883,0,0,16
TXN_214659,CUST_1583,No,2512,445487,ATM,2025-06-29 23:32:42,0,Deposit,Urban,EUR,143357,5,0,11
TXN_214660,CUST_1293,Yes,678,112713,ATM,2025-09-12 13:57:43,0,Transfer,Urban,USD,41410,3,0,14
TXN_214661,CUST_305,Yes,2041,108235,ATM,2025-08-16 01:57:07,0,Withdrawal,Suburban,INR,170600,5,0,3
TXN_214662,CUST_302,Yes,3930,249296,ATM,2025-07-28 13:07:32,0,Withdrawal,Rural,INR,156427,4,0,8
TXN_214663,CUST_1652,Yes,3525,21481,Online,2025-01-27 05:43:31,1,Deposit,Suburban,USD,24781,3,0,15
TXN_214664,CUST_1520,Yes,2591,459747,POS,2025-07-06 06:43:47,0,Purchase,Urban,USD,114338,3,0,9
TXN_214665,CUST_345,No,449,489819,POS,2025-08-04 20:43:12,0,Withdrawal,Urban,EUR,5341,4,0,16
TXN_214666,CUST_383,Yes,419,423165,POS,2025-07-23 03:23:20,0,Deposit,Urban,USD,97704,0,0,18
TXN_214667,CUST_1250,Yes,2470,46934,ATM,2025-08-03 21:05:52,0,Withdrawal,Rural,EUR,60655,4,0,8
TXN_214668,CUST_258,Yes,1661,411169,POS,2025-04-22 22:39:39,0,Transfer,Suburban,EUR,158490,1,0,7
TXN_214669,CUST_1474,Yes,3775,314166,Mobile,2025-09-13 14:10:14,0,Purchase,Suburban,EUR,56813,3,0,10
TXN_214670,CUST_986,Yes,776,411457,Online,2025-02-01 15:37:52,1,Deposit,Urban,EUR,112188,1,0,12
TXN_214671,CUST_1702,Yes,3340,71100,Mobile,2025-06-02 06:13:01,0,Transfer,Suburban,EUR,149015,4,0,12
TXN_214672,CUST_326,Yes,2223,475868,Online,2025-02-11 00:47:21,0,Deposit,Rural,INR,163822,5,0,10
TXN_214673,CUST_930,Yes,2539,28556,Mobile,2025-09-13 19:39:30,0,Withdrawal,Urban,EUR,133494,4,0,2
TXN_214674,CUST_409,Yes,867,43556,Online,2025-02-11 14:43:08,0,Withdrawal,Rural,USD,32476,2,1,12
TXN_214675,CUST_392,Yes,3748,443125,ATM,2025-07-20 15:16:20,0,Withdrawal,Urban,EUR,143563,1,0,6
TXN_214676,CUST_1339,Yes,709,271593,POS,2025-02-08 07:35:58,0,Deposit,Suburban,INR,104905,2,1,1
TXN_214677,CUST_1050,Yes,3512,35711,Online,2025-06-17 20:52:35,0,Transfer,Suburban,EUR,54244,1,0,9
TXN_214678,CUST_1074,Yes,3371,11178,Mobile,2025-08-13 09:59:32,0,Transfer,Suburban,INR,154305,5,0,16
TXN_214679,CUST_1780,Yes,1485,106681,Online,2025-07-18 10:23:45,0,Withdrawal,Urban,EUR,2973,2,0,17
TXN_214680,CUST_1023,Yes,433,76258,Online,2025-08-19 09:17:53,0,Deposit,Urban,EUR,139680,2,0,6
TXN_214681,CUST_1046,Yes,3981,114987,Mobile,2025-05-11 14:04:44,0,Deposit,Rural,USD,29215,1,0,4
TXN_214682,CUST_1694,Yes,1025,285859,Online,2025-08-20 20:43:04,0,Transfer,Suburban,INR,163782,4,0,9
TXN_214683,CUST_1983,Yes,2706,269136,POS,2025-08-24 03:28:32,0,Purchase,Urban,EUR,37817,0,1,8
TXN_214684,CUST_1839,No,2158,105300,ATM,2025-01-21 10:19:33,0,Purchase,Rural,INR,66016,4,0,18
TXN_214685,CUST_1042,Yes,3486,389607,Mobile,2025-01-10 17:15:33,1,Purchase,Rural,EUR,164934,0,0,12
TXN_214686,CUST_1209,No,137,328532,POS,2025-03-16 01:50:33,0,Purchase,Rural,USD,55104,1,0,7
TXN_214687,CUST_763,Yes,3846,302716,POS,2025-07-31 15:59:12,0,Deposit,Rural,USD,5389,3,0,8
TXN_214688,CUST_924,No,1185,438999,ATM,2025-03-10 07:06:50,0,Deposit,Suburban,EUR,74248,4,0,10
TXN_214689,CUST_1927,Yes,3568,261587,Online,2025-09-06 15:28:52,0,Transfer,Urban,USD,32471,2,0,3
TXN_214690,CUST_1595,No,1330,291328,ATM,2025-05-09 22:44:52,0,Transfer,Rural,USD,51051,4,0,18
TXN_214691,CUST_659,Yes,284,20683,POS,2025-01-21 01:41:57,0,Withdrawal,Urban,USD,134773,1,0,9
TXN_214692,CUST_1304,Yes,1965,248992,Online,2025-06-22 10:33:02,0,Transfer,Urban,INR,109457,3,0,5
TXN_214693,CUST_1910,Yes,3705,205001,POS,2025-05-16 03:01:47,0,Transfer,Urban,USD,90382,3,0,13
TXN_214694,CUST_1438,Yes,2934,253844,Online,2025-05-07 11:05:57,0,Purchase,Suburban,USD,38458,4,0,5
TXN_214695,CUST_1982,Yes,3365,478374,Online,2025-01-11 14:46:00,0,Transfer,Suburban,EUR,6181,4,0,2
TXN_214696,CUST_1914,No,1658,462309,Online,2025-06-07 23:46:55,0,Transfer,Suburban,EUR,102482,5,0,7
TXN_214697,CUST_715,Yes,1341,312256,Mobile,2025-02-05 15:36:55,0,Purchase,Suburban,USD,47370,4,0,3
TXN_214698,CUST_963,Yes,1031,47929,ATM,2025-09-01 11:09:31,0,Deposit,Suburban,EUR,128896,1,0,9
TXN_214699,CUST_1610,Yes,3823,305170,Mobile,2025-03-22 03:08:17,0,Deposit,Rural,USD,67703,0,0,3
TXN_214700,CUST_1920,Yes,401,347162,POS,2025-06-26 11:57:12,0,Purchase,Urban,EUR,159724,5,0,6
TXN_214701,CUST_978,Yes,3490,499735,ATM,2025-01-27 02:31:30,0,Purchase,Rural,INR,50561,0,0,10
TXN_214702,CUST_1959,Yes,1839,130020,ATM,2025-09-18 16:26:07,0,Purchase,Suburban,INR,189191,2,0,3
TXN_214703,CUST_122,Yes,2492,178590,ATM,2025-08-17 09:24:38,0,Transfer,Suburban,INR,58735,1,0,9
TXN_214704,CUST_224,Yes,688,260712,Online,2025-04-26 18:52:51,0,Transfer,Rural,USD,38390,5,0,12
TXN_214705,CUST_1471,Yes,611,132535,POS,2025-03-12 14:47:12,0,Deposit,Suburban,INR,90573,3,0,12
TXN_214706,CUST_1484,No,3163,94166,Mobile,2025-07-21 19:18:53,0,Withdrawal,Rural,USD,61901,5,1,16
TXN_214707,CUST_325,Yes,3984,124444,ATM,2025-07-11 12:43:24,0,Withdrawal,Urban,EUR,11717,2,1,11
TXN_214708,CUST_849,Yes,1070,197915,POS,2025-01-26 13:15:03,0,Purchase,Urban,INR,48851,3,0,12
TXN_214709,CUST_384,Yes,1252,190047,POS,2025-08-12 18:27:47,0,Purchase,Suburban,INR,34241,5,0,17
TXN_214710,CUST_1683,Yes,1917,301676,POS,2025-02-04 06:27:05,0,Transfer,Rural,USD,152226,3,0,4
TXN_214711,CUST_160,Yes,3573,441106,Mobile,2025-04-12 11:27:01,0,Deposit,Rural,USD,192886,4,0,10
TXN_214712,CUST_439,Yes,2002,38832,POS,2025-03-31 02:54:31,0,Deposit,Rural,EUR,1908,3,1,17
TXN_214713,CUST_569,Yes,2477,125029,Online,2025-05-16 02:23:48,0,Withdrawal,Urban,USD,43403,5,0,8
TXN_214714,CUST_505,No,112,159208,Mobile,2025-07-22 22:16:02,0,Transfer,Urban,INR,107542,3,0,7
TXN_214715,CUST_706,Yes,880,29841,Online,2025-04-05 09:44:36,0,Deposit,Suburban,USD,132790,1,1,18
TXN_214716,CUST_902,Yes,965,396819,ATM,2025-04-07 02:14:10,1,Transfer,Suburban,INR,182144,4,0,8
TXN_214717,CUST_621,Yes,2997,446537,Mobile,2025-03-01 17:41:30,0,Transfer,Urban,USD,190370,4,0,2
TXN_214718,CUST_987,No,957,285984,Online,2025-07-29 19:57:01,0,Transfer,Urban,USD,122689,2,0,14
TXN_214719,CUST_1633,Yes,3776,496717,POS,2025-07-24 05:04:45,0,Withdrawal,Suburban,USD,109768,4,0,16
TXN_214720,CUST_700,Yes,2747,472725,Online,2025-04-08 22:21:22,0,Transfer,Suburban,INR,30605,0,0,10
TXN_214721,CUST_1648,Yes,898,443938,POS,2025-05-20 05:21:37,0,Transfer,Suburban,EUR,70134,1,0,18
TXN_214722,CUST_222,Yes,2362,485708,Mobile,2025-04-28 07:33:22,1,Withdrawal,Suburban,USD,117926,2,0,5
TXN_214723,CUST_956,Yes,3255,82713,Online,2025-01-26 06:52:04,0,Transfer,Rural,INR,196635,0,0,16
TXN_214724,CUST_1896,No,291,5813,POS,2025-09-14 14:58:47,0,Deposit,Suburban,USD,139191,3,0,11
TXN_214725,CUST_1606,Yes,2372,231597,ATM,2025-01-27 20:46:01,0,Deposit,Rural,USD,143511,0,0,19
TXN_214726,CUST_1730,Yes,2528,318866,ATM,2025-02-08 18:02:36,0,Deposit,Suburban,INR,18726,2,0,6
TXN_214727,CUST_870,Yes,1005,189125,ATM,2025-08-20 00:45:09,0,Purchase,Suburban,USD,25822,4,0,7
TXN_214728,CUST_1834,No,128,66691,Mobile,2025-05-20 22:33:11,0,Deposit,Rural,USD,118004,1,0,11
TXN_214729,CUST_800,Yes,3870,384065,POS,2025-03-23 06:10:09,0,Withdrawal,Rural,EUR,58715,2,0,18
TXN_214730,CUST_1894,Yes,2463,399236,POS,2025-07-19 14:48:31,0,Deposit,Suburban,USD,148450,0,0,18
TXN_214731,CUST_1841,No,1743,39238,Mobile,2025-01-22 03:21:06,0,Transfer,Urban,EUR,138132,0,0,8
TXN_214732,CUST_1155,No,193,97479,Mobile,2025-06-02 07:09:05,0,Withdrawal,Rural,USD,169850,2,0,10
TXN_214733,CUST_1604,Yes,2972,283981,ATM,2025-03-04 16:11:05,0,Transfer,Rural,USD,167784,5,0,17
TXN_214734,CUST_1290,Yes,1287,378383,Online,2025-04-12 20:30:02,0,Purchase,Suburban,EUR,95335,5,0,9
TXN_214735,CUST_1114,Yes,751,294305,POS,2025-08-29 09:40:46,0,Withdrawal,Rural,INR,73579,2,0,13
TXN_214736,CUST_1379,Yes,2770,35322,POS,2025-07-26 01:50:13,0,Purchase,Suburban,USD,24446,5,0,8
TXN_214737,CUST_317,Yes,2674,168324,POS,2025-04-21 00:12:58,0,Withdrawal,Suburban,USD,163312,2,0,17
TXN_214738,CUST_1726,No,3043,97338,ATM,2025-08-24 20:45:35,0,Transfer,Rural,USD,111233,4,1,16
TXN_214739,CUST_1124,No,641,412896,Online,2025-03-29 22:13:10,1,Transfer,Urban,USD,7753,2,0,16
TXN_214740,CUST_1201,Yes,1370,359101,Mobile,2025-06-29 00:17:32,0,Deposit,Suburban,EUR,79811,3,0,8
TXN_214741,CUST_671,Yes,947,200710,POS,2025-05-21 06:41:32,0,Withdrawal,Suburban,EUR,33313,1,0,10
TXN_214742,CUST_542,Yes,2706,282354,ATM,2025-04-02 05:30:15,0,Deposit,Rural,EUR,195903,1,0,12
TXN_214743,CUST_1764,Yes,2136,247622,Online,2025-08-03 09:06:17,0,Purchase,Suburban,USD,159204,3,0,18
TXN_214744,CUST_372,Yes,3054,496756,Online,2025-05-08 16:27:22,0,Deposit,Urban,EUR,48865,0,1,9
TXN_214745,CUST_1009,Yes,1228,84648,Online,2025-09-10 07:08:33,0,Deposit,Suburban,EUR,68093,0,0,4
TXN_214746,CUST_1303,Yes,3074,459991,Online,2025-07-06 17:02:58,0,Purchase,Urban,EUR,165003,0,0,5
TXN_214747,CUST_347,No,696,236993,ATM,2025-09-03 11:39:52,0,Transfer,Urban,EUR,169008,0,0,16
TXN_214748,CUST_1498,No,1681,230990,ATM,2025-09-16 13:09:08,0,Transfer,Suburban,USD,149985,4,1,1
TXN_214749,CUST_1476,Yes,1052,59473,POS,2025-08-08 09:42:07,0,Purchase,Suburban,EUR,38985,3,0,18
TXN_214750,CUST_366,Yes,1955,176860,Online,2025-03-04 22:21:26,0,Deposit,Urban,USD,199804,1,0,18
TXN_214751,CUST_1215,No,2403,95515,ATM,2025-03-07 20:58:15,0,Deposit,Urban,USD,112004,3,0,19
TXN_214752,CUST_269,Yes,2277,360441,ATM,2025-05-14 23:59:45,0,Purchase,Suburban,EUR,16601,1,0,9
TXN_214753,CUST_986,Yes,94,148119,Online,2025-08-06 11:06:04,0,Withdrawal,Urban,USD,9331,0,1,1
TXN_214754,CUST_1305,Yes,2973,332592,ATM,2025-04-03 23:05:58,0,Transfer,Suburban,USD,52397,4,0,3
TXN_214755,CUST_498,Yes,3504,200667,ATM,2025-09-08 05:03:24,0,Withdrawal,Suburban,INR,5504,2,0,2
TXN_214756,CUST_1146,Yes,1715,303939,ATM,2025-03-25 11:50:39,0,Purchase,Urban,INR,46424,2,0,2
TXN_214757,CUST_731,Yes,3430,136825,ATM,2025-09-02 04:22:25,0,Transfer,Rural,INR,153081,5,0,17
TXN_214758,CUST_209,Yes,3605,414642,ATM,2025-04-09 14:12:45,0,Deposit,Rural,INR,37670,0,0,6
TXN_214759,CUST_1098,Yes,1737,452837,Mobile,2025-06-17 11:09:10,0,Withdrawal,Suburban,USD,44055,0,0,5
TXN_214760,CUST_1953,Yes,3125,147335,Online,2025-07-05 05:01:45,0,Withdrawal,Suburban,EUR,146234,3,0,11
TXN_214761,CUST_806,Yes,345,490554,ATM,2025-09-02 02:11:18,0,Transfer,Suburban,INR,118615,4,0,9
TXN_214762,CUST_1140,Yes,68,78194,Mobile,2025-06-08 02:24:28,0,Deposit,Suburban,USD,104716,4,0,4
TXN_214763,CUST_198,Yes,2956,198851,POS,2025-05-30 01:00:01,0,Deposit,Suburban,EUR,66430,3,0,7
TXN_214764,CUST_820,Yes,415,382093,Online,2025-01-16 05:05:19,0,Deposit,Suburban,INR,178975,4,0,13
TXN_214765,CUST_1078,No,1942,326374,ATM,2025-02-04 22:18:33,0,Purchase,Urban,EUR,36865,4,0,16
TXN_214766,CUST_918,Yes,822,29920,POS,2025-01-06 00:17:36,0,Deposit,Rural,EUR,62688,2,1,17
TXN_214767,CUST_1165,Yes,1375,31587,POS,2025-04-14 16:51:38,0,Purchase,Suburban,USD,99133,4,0,2
TXN_214768,CUST_273,Yes,1481,268127,Online,2025-07-25 21:08:08,0,Deposit,Rural,INR,158245,0,0,5
TXN_214769,CUST_1182,Yes,852,141028,Mobile,2025-06-22 21:24:05,0,Purchase,Suburban,EUR,63971,2,0,18
